path,base_bytes,base_sha256,final_bytes,final_sha256,first_read,second_pass,classification,severity,issues,disposition
skills/performance/multi_character.md,259,ad46177b5a7d6b2f9328a7f91e4807ab47b9f56619deb7c09d42af27c91d94bf,943,58b18e3b52aec46d46c3d25b1774122b9acb77f6411c3b59ed60d8939f696879,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A10,HARDENED
skills/platform/ads.md,319,50a496d784bde16d0ce77300fef1220d460dcfb6b5bbe5326124d978b6987c3a,940,66edb2253533aebd9a90825c0628e49bd512ecdab247c1e219b3468436c2a113,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A10,HARDENED
skills/platform/reels.md,324,40e3eece2e6bee5a027c16465fa8de8b4da2d350663231ad5ed6696a85269b62,945,d004d2ed6431ae71c32ef69fc80381e257a83401316061f52e87e9ab0a11b66c,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A10,HARDENED
skills/platform/tiktok.md,155,204a8287ee439376cce47965863f129549c5f5f051751f3fd973b307018510f2,943,6fbdc105411c94f55bf5add578089a4c1d5bd87bc4b37ddb11d00b3e3432a009,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A10,HARDENED
skills/platform/youtube_long_form.md,358,81a589017550d8f3f1318969a497b2012fcac12d4da4091d4e67695153225b19,958,a10aeeecec201bfa3085e74ebe219fb141031ec96f90d92651cfb738cb5d1e2d,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A10,HARDENED
skills/platform/youtube_shorts.md,329,80dc9f9f499c1a659eda85f194719b05031a589f177f2080fc9ef324966d7bc0,918,8bafff37fa357ba11b023af2d386e6617b5b8488364ce35b7fce0c6e3200bafd,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A10,HARDENED
skills/production/continuity.md,170,3439938d4aba5f4666f9c5e76573f1c1fb1864f825042502f04e1bd43769897c,954,cfc1067bc8e579f7ac9c0675f5a54492982b739d30f2f40aa12ff77fe503db34,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A10,HARDENED
skills/production/cost_first_pass.md,173,1ff0034c1a07073b24e29beff0e2b21919ed073aca321c28259f56e0c8afff88,993,4dcffedc408130752c522c902ca04f8ae485316072abda6cb2c83d4b793a0b8a,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A10,HARDENED
skills/production/generation_length_optimization.md,392,8cb4f73c9e6a947259fd567f7e0602f537b2778f61e42c40f8d80a58b896feef,1013,ade907bb6e1376a36bc22aab9a60a8f76e5ed100697ffcbdc5ca48e62d41158f,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A10,HARDENED
skills/production/selective_keyframe_policy.md,381,953b34a31d403791d6b9802754c3e85d52bccd1b2bc08da9eba861670cc23be9,1009,53867a233a7b6337a1f677a3d35a89b665d2a01e78d6ae190483d01a6ed130e0,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A10,HARDENED
skills/reference/reference_roles.md,206,00aecabab14d8c75e51603509495fdec11d8d242ba58367b69d371ed11da655e,978,f4bf593bae3b5020df54f6469f92397073b14d51e606ab6efb896d913f5e3ca2,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A10,HARDENED
spec/00_SPEC_LOCK.md,5868,a9cf4305594d1a5a6d9baa54bcf90a8d82e54bf148a19488793acbefb22f0f2a,5868,a9cf4305594d1a5a6d9baa54bcf90a8d82e54bf148a19488793acbefb22f0f2a,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
spec/01_VISION_AND_NON_GOALS.md,1560,233ceca2b8eb49d3e2e6e2503bfc3896d587780172eed5e1a1bf105f16fd996f,1560,233ceca2b8eb49d3e2e6e2503bfc3896d587780172eed5e1a1bf105f16fd996f,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
spec/02_GENERALIST_DIRECTOR_ARCHITECTURE.md,1671,d882f020dbfacf8fa4a10214f2f0a7e7e3dcea662799b4a38b892c481b439381,2880,a7b2334fb6e80574839e4f47c3e27dd014eb4235d5d9eb0d571dad27c4bf3178,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OVER_SPECIFIED,MEDIUM,A14,HARDENED
spec/03_SCOPE_AND_CONTENT_INTELLIGENCE.md,2032,b2c25ea556f4b786ec352055f12ca79b2c598980ebbe813e56187cddf7d2bf1b,2350,5ba4df3ac978d0eb285dba459a6d1606086e48e2123f40c7c7dd44c1b0707c5e,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,HARDENED
spec/04_ADAPTIVE_RESEARCH_INTELLIGENCE.md,1681,e4e926fb461334eec71a0555f46e95de09e80f3408a272e509a222d5aa476301,2822,05f3bc34e28cb8d641d663f0465933773475d3b59e1da826ae816e4f8aa79a13,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A12,HARDENED
spec/05_CREATIVE_STORY_RETENTION.md,1824,37bc8f4147b73e681897280dcb822e86cb243d33ac5eb93dfd45b949cd5edf27,2567,bd2d6f093d4d3b1414abf404cf5dc9206e2fb7222a8c896a439753314c8cbdba,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A10,HARDENED
spec/06_REFERENCE_INTELLIGENCE.md,1777,96a043ba101efa6110f3c3f39899b236fd4268e80b4c989d6bb22814d323a726,3201,44a32e365a3aff880f7947b81b1b8905d365dd5184aadf2f745dfe8061e08d51,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A05,HARDENED
spec/07_PROJECT_CANON_AND_SERIES_MEMORY.md,972,c9c069d77610a8580b6277ba12828ae6a4b888523dec2c843a1fcea455068497,1871,a7fc2099ce832ffc2799300f912a95d3ccaf3912da0a55286ce5b6e812b4bd19,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A11,HARDENED
spec/08_CHARACTER_RELATIONSHIP_KNOWLEDGE_STATE.md,932,35cedc12bdc3b92d6b6c71cc60eacb874d1fbb0a0afcee3e7c579569979a6a23,1996,44b10e03621078f7ce7dbc862baf11efbc08c388712d593d4ae262e623c1b6af,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A11,HARDENED
spec/09_DIALOGUE_VOICE_LOCALIZATION.md,1107,a3bfe96a4b304fe1ba762b1d73c82cf67aef6b58e6202fed5c9c07430f1d3ff0,1931,8b3f9269e39f1f4c268dd63350f9b6f9eaf4fd30e46451959acfbadfd545a01b,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,CONFLICT,HIGH,A16,HARDENED
spec/10_PERFORMANCE_CAMERA_AUDIO_EDITORIAL.md,864,93388afcc3e788cb129970ab724d628f8c0b74a3250c28746fd21f92109aaf69,864,93388afcc3e788cb129970ab724d628f8c0b74a3250c28746fd21f92109aaf69,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
spec/11_PRODUCTION_STRATEGY_AND_SCENE_COMPLEXITY.md,1192,15a5f699be842a2d3251b08d4f5e0aff52911807e4d6f6fbadd504b8f089d824,2373,f0caeb004c275aa87c5cde26246908e66469136f2357b9235fc2ccf0810e0d96,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A05,HARDENED
spec/12_CONTINUITY_DEPENDENCY_SCHEDULER.md,1090,59133cf76d4b29997e9ea8c6ed6cc89e2422e709835adbd231b1b8aa9476f666,2929,5045e4f793dd9d1b1a19367f0e9b4dbd5430c6efd9e7b88f93040dceb85fb306,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A11,HARDENED
spec/13_SELECTIVE_KEYFRAME_EXTERNAL_WORKFLOW.md,1214,bf01d22ad406c5f15cb56bdea77985b836d9b6b24b544909c23df1118f5e1902,3796,ed528470ca1064d50b6c57792a5944e27e8e5b5bb54cd60b10019ede6ee6e3a3,READ_FULL,2026-09-09_FOLLOWUP_CONTENT_AND_COUNTEREXAMPLE_REVIEW,UNDER_SPECIFIED,HIGH,"A05,A17",HARDENED
spec/14_UNIVERSAL_VIDEO_SPEC.md,894,d755d97cf8859a9c36bd584c8ee955fd348f19b6e09ea222582a5434a28aa0c0,2311,bf77378b9c15e783485c4c8861c336e328e10ca68f45222063038d80b8158e76,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A05,HARDENED
spec/15_MODEL_INTELLIGENCE_AND_PROMPT_COMPILERS.md,1205,cb4546fc31e74cb29869e687639b4bad25022bbc19194661aba921261549d485,3256,b1aaa3cd0e722dd253c9a2145e9b02688b6c23c563d8d6db5a9d6dcc47ae4736,READ_FULL,2026-09-09_FOLLOWUP_CONTENT_AND_COUNTEREXAMPLE_REVIEW,EMPIRICAL_ONLY,HIGH,A06,HARDENED
spec/16_PROVIDER_ABSTRACTION_ROUTING.md,1598,efec56bbf19067e2350ef32aad6edf00024f98339a329a9c11b36a425690f796,1598,efec56bbf19067e2350ef32aad6edf00024f98339a329a9c11b36a425690f796,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
spec/17_SHOT_REVISION_VERSIONING.md,1338,777a6526b0e6f01ef085383c7030a572e6eefa12bf65f978f91b26dfc58ec37a,2637,ca6418ae68a5bbee5267b8d77583d385822adf8232ff3b27c1e575b1e4ec14c0,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,CONFLICT,HIGH,A16,HARDENED
spec/18_COST_SPEND_ATTEMPT_POLICY.md,2020,b7a8906cb881f851bed8ae98e48619a842bba51be0a5797c15e8abd0c97e3123,3070,9d49a91625be700f3ce0e8f63c195848d58ef2ae8a9945460adfed69ffbec367,READ_FULL,2026-09-09_FOLLOWUP_CONTENT_AND_COUNTEREXAMPLE_REVIEW,UNDER_SPECIFIED,CRITICAL,A02,HARDENED
spec/19_QUALITY_GATES_QA.md,995,6f9eeb8288f5d96ee92598dce04fd947ea1ec2e5c5db202c4d51cd048fff1bea,995,6f9eeb8288f5d96ee92598dce04fd947ea1ec2e5c5db202c4d51cd048fff1bea,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
spec/20_CHAT_FIRST_WORKSPACE_UX.md,1798,88aa610ed239bbe3239c3c7f377527fafd4b41216fee120f2a0da7b931b20467,1798,88aa610ed239bbe3239c3c7f377527fafd4b41216fee120f2a0da7b931b20467,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
spec/21_JOBS_ARTIFACT_DEPENDENCY_GRAPH.md,885,f2aeb1d6d65229d8531bcff29b507d6665c2e10c342abcf72da9440d3b71fb7d,2709,c0b990e5f887f732ec7a999c8d59c3bc58a239e0ff2731aa6c1055e8bd94d4e8,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A03,HARDENED
spec/22_OUTCOME_TASTE_RESEARCH_MEMORY.md,1409,5d36a161d5444bafebcb553755706e41475d6d8a4acd0364b415110534c647a4,2177,2d90dc13406a717ae40008861177db0a05c3fa8e7f5d396e8c8cc0c30e19fdbc,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,MEDIUM,A15,HARDENED
spec/23_SECURITY_PRIVACY_PROVENANCE.md,1648,3e48149aac2b17790b50dcc05744a24c6246bc73d6b25066e73a3ae2df2969f3,2519,9d76de581b8a5a5a1483c4396279494c85c5481694a503d2e5df99447d45a848,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A12,HARDENED
spec/24_EVIDENCE_AND_VERIFICATION_POLICY.md,590,742cbec8803048f1f8851d80f3157c19be57bff84b645c751cb729ef109b025e,590,742cbec8803048f1f8851d80f3157c19be57bff84b645c751cb729ef109b025e,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
spec/25_ACCEPTANCE_AND_DEFINITION_OF_DONE.md,2102,a60db4c439ec200f05dc09be97dba6a6980511eef82a8e7081b0f78493578b09,2102,a60db4c439ec200f05dc09be97dba6a6980511eef82a8e7081b0f78493578b09,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
spec/26_IMPLEMENTATION_GOVERNANCE.md,1547,1834c93640d6653e795f0ded85995cfbfa1ae201f0e132fc2ffe6327083857a8,1547,1834c93640d6653e795f0ded85995cfbfa1ae201f0e132fc2ffe6327083857a8,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
spec/27_DOMAIN_DATA_MODEL.md,2648,9c80d1b12925ee1b75ae7fc0322697001772f707c8f0960588527a59122e48fa,4509,24d1d2c154dddcb06ef7da26d60ada7127f3b83e1976eb8bcf77704fc851e35a,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A05,HARDENED
spec/28_API_AND_EVENT_CONTRACTS.md,1911,c417e164a0d7445f78fbb958f42c478790f0589f39b9c14f1baf8f6ad0003096,3195,a10220440de1d6e0f9c46a879afe050e6db7d1a26b421c5412d21720fb4c6378,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,CONFLICT,CRITICAL,A01,HARDENED
spec/29_RUNTIME_ORCHESTRATION.md,2043,69af50a292dbfe32e71ef7cce41300e4668fc82c7f2c0e91dd4e1d61e3a8d09e,4045,440a2ca8a7b04f5bddf5f4e6d4a0f2aeabad989f0b6857e9c8455ecd9c1c3b89,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,CONFLICT,CRITICAL,A01,HARDENED
spec/30_UI_STATE_MACHINE.md,1417,01c8f365ac196d4134ecb2e2954e337727e08f7cd97500e3886d77cd2325d5bd,2083,adca42b519fc8ce0b4ee30eb14d2ed81982c41fd17fc58b571c287b7384cfbc8,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,CONFLICT,CRITICAL,A01,HARDENED
spec/31_SEEDANCE_PRODUCTION_PLAYBOOK.md,2169,5591694c2cd9598c38e767f4b602d5161301b81909dce68d48dd66c83c470f68,2656,6fe62ea253df99e6ceb753867ce73b6493c8e7ac4291d9f5a083659cb7e73775,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,EMPIRICAL_ONLY,HIGH,A06,HARDENED
spec/32_LONG_FORM_SERIES_PLAYBOOK.md,1854,14383001f0bcc65422359a8b379b7bc5e2ffde159d74734ea992ccdbd18d139e,2561,cb8222625e9940a2bd807b157f5bb2c1d87526e9f920ec871eb865e1d714afe9,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A11,HARDENED
spec/33_RESEARCH_INGESTION_KNOWLEDGE_PLAYBOOK.md,1730,1de9eed64085a832abdfeaa31b761796cc746dfd71f91ec1ca69c225f6cca9d1,1730,1de9eed64085a832abdfeaa31b761796cc746dfd71f91ec1ca69c225f6cca9d1,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
spec/34_TEST_AND_EVAL_STRATEGY.md,1539,8088da87dc02e15713e010bf86520fae00cb75d6fb41f02464e29a359e3f429c,1539,8088da87dc02e15713e010bf86520fae00cb75d6fb41f02464e29a359e3f429c,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
spec/35_DEPLOYMENT_OPERATIONS.md,1428,b67be7753bde275e88fec846ca5f278d6f654c7e92247eec0532d83c4be1dff5,1428,b67be7753bde275e88fec846ca5f278d6f654c7e92247eec0532d83c4be1dff5,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
spec/36_PROVIDER_INTEGRATION_PLAYBOOK.md,1352,962143a0fbbfa8bdef6c38a933cf431622601fb89c85ecdcea56764b9472a62b,1352,962143a0fbbfa8bdef6c38a933cf431622601fb89c85ecdcea56764b9472a62b,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
spec/37_MODEL_PROBE_PLAYBOOK.md,1310,0554824d9ee35c230fc2bf355d98315059fdf24bd777264d4316feb1e7c3e79a,1310,0554824d9ee35c230fc2bf355d98315059fdf24bd777264d4316feb1e7c3e79a,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
spec/38_GLOSSARY.md,2816,04828d20f6be800b729c26d65339879c4f403ba37589ce6ab113831a746b2578,2816,04828d20f6be800b729c26d65339879c4f403ba37589ce6ab113831a746b2578,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
spec/39_STYLE_DNA_AND_GRAMMAR_LAYERS.md,2068,2c22c295810599053861d64f8b89b6cfb1e576f7a5c305af00eef30a7ddd7752,2068,2c22c295810599053861d64f8b89b6cfb1e576f7a5c305af00eef30a7ddd7752,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
spec/40_RESEARCH_ROI_AND_CREATIVE_EVIDENCE_GRAPH.md,1533,a73a16c9efdd502ca1bcca30a92585dd104698afc2be16887f545e63b9b37d15,2352,8f5e4cf5ade11bf16bc862a0677e7c16e6ebb29c84c843ea43364bc01844592d,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A12,HARDENED
spec/41_MULTIMODAL_ASSET_INGESTION.md,1415,849545a43413de3a5a90885988b34d0f7c03ae08ade74fc7784fbd3411448685,1415,849545a43413de3a5a90885988b34d0f7c03ae08ade74fc7784fbd3411448685,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
spec/42_TIMELINE_ASSEMBLY_EXPORT_MASTER_QA.md,1465,c793a3e0362f3c5b2f8360ab6fd5fe7842f0e52123a50cd5e3bf21d92510a7d5,4216,c723510a930672207f7e5189e25263da8689bd132eef3806e0e993e2a8a2b644,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,A04,HARDENED
spec/43_CONTENT_SAFETY_RIGHTS_COMPLIANCE.md,2004,0fa5f9bc09ca90515382132f4e66c1fa91d5c1c62d21332505c232151ed257d2,2004,0fa5f9bc09ca90515382132f4e66c1fa91d5c1c62d21332505c232151ed257d2,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
spec/44_SPEND_AUTHORIZATION_REPAIR_FALLBACK.md,2233,f00d911e9501f3bbe278ed33a2f919136ce8acc45966c6b21414896fb92f38a0,4984,4352cf740e8d77acea061c1494f6e0ca036ce09a1b8cc579e4dcead2b1a3559d,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,CRITICAL,A02,HARDENED
spec/45_END_TO_END_WORKFLOW_STATE_MACHINES.md,1711,cdf8a510b656bcc13f14a01f512edceda4480317ee6f54d87076cbcf8b0ccc1e,2299,157dae3db76ba402ce6af69970742fd4d50b24fb9f95b441693302ff04889eb9,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OVER_SPECIFIED,MEDIUM,A14,HARDENED
spec/46_EFFECTIVE_CAPABILITY_AND_PROVIDER_FALLBACK.md,1635,2c475626e196f6e94b157e8b190c7c7d042f0d5e828c4da9256e750edeed97ff,2815,831cddcaf4befeb89e7806fd768512b3e87c8e52414dbc49615f72a0e1c2a977,READ_FULL,2026-09-09_FOLLOWUP_CONTENT_AND_COUNTEREXAMPLE_REVIEW,UNDER_SPECIFIED,HIGH,A05,HARDENED
tasks/00_IMPLEMENTATION_ORDER.md,3415,f2ca0e8a88c6e99200da2d017e80afcaa5a3cf481b8d059b10ea04539e101baf,4267,fea6dc9952f60d8fc713016fb640b9fd3bc6abcfccba7271da2f6b7db3df3664,READ_FULL,2026-09-09_FOLLOWUP_CONTENT_AND_COUNTEREXAMPLE_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/MODEL_PROBE_TEMPLATE.md,742,332d993443ffe31b0c747a7425bf63821bd35dd3bb9ee0ff46c63d60bbb2cef6,742,332d993443ffe31b0c747a7425bf63821bd35dd3bb9ee0ff46c63d60bbb2cef6,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
tasks/PROVIDER_EXPANSION_TEMPLATE.md,1079,3c4e4ff13b9158f1d0b50ef95b3606402c9fa9440fbe340ff02c581ab3c132d3,1079,3c4e4ff13b9158f1d0b50ef95b3606402c9fa9440fbe340ff02c581ab3c132d3,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,OK,LOW,,RETAINED
tasks/TASK_001_REPOSITORY_REALITY_AUDIT.md,1046,19099500a6320d0c20c49b2ba8a2d39039dd7113d771736dfc8e0c01a619fd78,1947,7f3fe01dbc4d9b61e9c3132d6c0310b7083d638878adcd3eb1ba0e30d1e156c8,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_002_CANONICAL_SPEC_EMBEDDING_AND_TRACEABILITY.md,944,54b513f5f63e67b492dae479cd66814693b034122f7d81e3451ec110f285208f,2017,da5d51a644693c256e895854e200970deebe87bf0ce3c3c15b6d7465f0a994f5,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_003_PROJECT_DOMAIN_PERSISTENCE.md,925,11750b39b2f0999e76303cbb00594310e39461c79c66c94b4ce3900311718407,2169,e0a6af0ea9f2109c79c47ec1de1bc8ef9d361bc2dd972356c8f84167a48cafff,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_004_ARTIFACT_VERSIONING_AND_CURRENCY.md,951,230163cae0f73eb6695b9d68041b02d15b2d8b6eedab58c557a61c3db7ce3e15,2100,334ff608bf22e57800be329ac60f6b17a10e582a2525479ddc2bed2f8d7ec26a,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_005_CHAT_FIRST_WORKSPACE.md,916,c2733061721a24c774a0fb09dea360b302d744517cdfb94c8b32e985d2f0c5ba,2060,a0be06e3f932072832c5f769d6b333ac7be9c5f09a696f5f6c4409a75a2e0de8,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_006_GENERALIST_DIRECTOR_RUNTIME.md,1595,03bf011f2bac25fcecc5fa500f9c1bef523f39c9a1d642f6aeedadbb76b78a73,2886,c1c13d5098f9c8a732f8d0374839766ca2c1df65520b1f051744c1934ec9f6c5,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_007_SCOPE_AND_CONTENT_INTELLIGENCE.md,893,4ce34f1363e720a6b867d91c0c99dd4405671fa9b145fa53c94693b8dfe2e84c,1916,81ba1f7adaedf3aafc25557aab86d5302238e155d243cfe0ad28c73cd56afcb6,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_008_REFERENCE_ANALYZER.md,981,b4faf75fc61b0057b573a7c7716b3ed88e63edaa3d9be266c4039dc1895b3298,2276,ac6ee18560bc646482acedcd5b0ed4194d3b9010bea8fcb574166d8e7f212c3a,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_009_ENTITY_GROUPING_AND_LOCKS.md,930,4f0296a7813201e2cf95081f16a9cfbbe265480d91e23f57b2db623c87c80595,2017,b063376aae9631141f3f945263722c5cf479076165fad2c6433db12f0440fb11,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_010_DYNAMIC_SKILL_REGISTRY.md,856,3e282002e052f5e861cf0c253b8d799fcf17315b6506dbf6a15b3af49cfac105,1962,746bfe105c6e28ed9dc13ef944d9428061f6e4a01b8ea9a954669e28b50f4582,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
